frame,action,actionTime,frameMs,fps,windStrength,windTarget,headLinearSpeed,headAngularSpeed,maxDeviation,maxStaticPenetration,maxFrontStaticPenetration,maxFrontMeshPenetration,finite
2251,2,1.128487,2.5070,398.883,0.000000,0.000000,0.000000,0.0000,0.228176,0.011900,0.011900,0.000000,True
2252,2,1.130995,2.4943,400.914,0.000000,0.000000,0.000000,0.0000,0.228325,0.011703,0.011703,0.000000,True
2253,2,1.133489,2.4895,401.687,0.000000,0.000000,0.000000,0.0000,0.228442,0.011543,0.011543,0.000000,True
2254,2,1.135979,2.4854,402.350,0.000000,0.000000,0.000000,0.0000,0.228524,0.011432,0.011432,0.000000,True
2255,2,1.138465,2.5454,392.866,0.000000,0.000000,0.000000,0.0000,0.228208,0.011379,0.011379,0.000000,True
2256,2,1.141011,2.6636,375.432,0.000000,0.000000,0.000000,0.0000,0.227826,0.011379,0.011379,0.000000,True
2257,2,1.143675,2.5225,396.432,0.000000,0.000000,0.000000,0.0000,0.227408,0.011442,0.011442,0.000000,True
2258,2,1.146198,2.4981,400.304,0.000000,0.000000,0.000000,0.0000,0.226978,0.011596,0.011596,0.000000,True
2259,2,1.148696,2.5216,396.574,0.000000,0.000000,0.000000,0.0000,0.226593,0.011816,0.011816,0.000000,True
2260,2,1.151218,2.4876,401.994,0.000000,0.000000,0.000000,0.0000,0.226566,0.011907,0.011907,0.000000,True
2261,2,1.153706,2.5541,391.527,0.000000,0.000000,0.000000,0.0000,0.226567,0.011833,0.011833,0.000000,True
2262,2,1.156261,2.5118,398.121,0.000000,0.000000,0.000000,0.0000,0.226496,0.011643,0.011643,0.000000,True
2263,2,1.158773,2.5104,398.343,0.000000,0.000000,0.000000,0.0000,0.226412,0.011406,0.011406,0.000000,True
2264,2,1.161284,2.4793,403.340,0.000000,0.000000,0.000000,0.0000,0.226312,0.011160,0.011160,0.000000,True
2265,2,1.163764,2.5066,398.947,0.000000,0.000000,0.000000,0.0000,0.226129,0.010940,0.010940,0.000000,True
2266,2,1.166271,2.4921,401.268,0.000000,0.000000,0.000000,0.0000,0.225879,0.010753,0.010753,0.000000,True
2267,2,1.168763,2.5060,399.042,0.000000,0.000000,0.000000,0.0000,0.225512,0.010619,0.010619,0.000000,True
2268,2,1.171270,2.4613,406.289,0.000000,0.000000,0.000000,0.0000,0.224944,0.010544,0.010544,0.000000,True
2269,2,1.173731,2.5717,388.848,0.000000,0.000000,0.000000,0.0000,0.224239,0.010543,0.010543,0.000000,True
2270,2,1.176304,2.5012,399.808,0.000000,0.000000,0.000000,0.0000,0.223514,0.010598,0.010598,0.000000,True
2271,2,1.178805,2.5137,397.820,0.000000,0.000000,0.000000,0.0000,0.222689,0.010739,0.010739,0.000000,True
2272,2,1.181320,2.7096,369.058,0.000000,0.000000,0.000000,0.0000,0.221782,0.010962,0.010962,0.000000,True
2273,2,1.184029,2.5043,399.313,0.000000,0.000000,0.000000,0.0000,0.221129,0.011143,0.011143,0.000000,True
2274,2,1.186534,2.5225,396.432,0.000000,0.000000,0.000000,0.0000,0.220644,0.011125,0.011125,0.000000,True
2275,2,1.189057,2.5110,398.248,0.000000,0.000000,0.000000,0.0000,0.220151,0.010958,0.010958,0.000000,True
2276,2,1.191569,2.5145,397.693,0.000000,0.000000,0.000000,0.0000,0.219721,0.010718,0.010718,0.000000,True
2277,2,1.194083,2.5319,394.960,0.000000,0.000000,0.000000,0.0000,0.219339,0.010456,0.010456,0.000000,True
2278,2,1.196616,2.4968,400.513,0.000000,0.000000,0.000000,0.0000,0.218977,0.010204,0.010204,0.000000,True
2279,2,1.199113,2.5513,391.957,0.000000,0.000000,0.000000,0.0000,0.218702,0.009997,0.009997,0.000000,True
2280,2,1.201665,2.5119,398.105,0.000000,0.000000,0.000000,0.0000,0.218232,0.009832,0.009832,0.000000,True
2281,2,1.204177,2.5067,398.931,0.000000,0.000000,0.000000,0.0000,0.217590,0.009738,0.009738,0.000000,True
2282,2,1.206684,2.4980,400.320,0.000000,0.000000,0.000000,0.0000,0.216828,0.009716,0.009716,0.000000,True
2283,2,1.209183,2.4868,402.123,0.000000,0.000000,0.000000,0.0000,0.216015,0.009766,0.009766,0.000000,True
2284,2,1.211670,2.4500,408.163,0.000000,0.000000,0.000000,0.0000,0.215265,0.009891,0.009891,0.000000,True
2285,2,1.214120,2.5001,399.984,0.000000,0.000000,0.000000,0.0000,0.214550,0.010094,0.010094,0.000000,True
2286,2,1.216621,4.4758,223.424,0.000000,0.000000,0.000000,0.0000,0.213831,0.010336,0.010336,0.000000,True
2287,2,1.221097,2.5245,396.118,0.000000,0.000000,0.000000,0.0000,0.213189,0.010180,0.010180,0.000000,True
2288,2,1.223622,2.4719,404.547,0.000000,0.000000,0.000000,0.0000,0.212670,0.009986,0.009986,0.000000,True
2289,2,1.226094,2.4947,400.850,0.000000,0.000000,0.000000,0.0000,0.212201,0.009765,0.009765,0.000000,True
2290,2,1.228589,2.5331,394.773,0.000000,0.000000,0.000000,0.0000,0.211799,0.009521,0.009521,0.000000,True
2291,2,1.231122,2.5100,398.406,0.000000,0.000000,0.000000,0.0000,0.211521,0.009284,0.009284,0.000000,True
2292,2,1.233633,2.5943,385.460,0.000000,0.000000,0.000000,0.0000,0.211077,0.009092,0.009092,0.000000,True
2293,2,1.236228,2.6344,379.593,0.000000,0.000000,0.000000,0.0000,0.210481,0.008938,0.008938,0.000000,True
2294,2,1.238862,2.5403,393.654,0.000000,0.000000,0.000000,0.0000,0.209525,0.008845,0.008845,0.000000,True
2295,2,1.241405,2.5829,387.162,0.000000,0.000000,0.000000,0.0000,0.208783,0.008850,0.008850,0.000000,True
2296,2,1.243988,2.5416,393.453,0.000000,0.000000,0.000000,0.0000,0.207991,0.008929,0.008929,0.000000,True
2297,2,1.246530,2.5332,394.758,0.000000,0.000000,0.000000,0.0000,0.207306,0.009093,0.009093,0.000000,True
2298,2,1.249063,2.6014,384.408,0.000000,0.000000,0.000000,0.0000,0.206729,0.009343,0.009343,0.000000,True
2299,2,1.251666,2.5470,392.619,0.000000,0.000000,0.000000,0.0000,0.206195,0.009520,0.009520,0.000000,True
2300,2,1.254213,2.5343,394.586,0.000000,0.000000,0.000000,0.0000,0.205669,0.009476,0.009476,0.000000,True
2301,2,1.256748,2.5054,399.138,0.000000,0.000000,0.000000,0.0000,0.205205,0.009286,0.009286,0.000000,True
2302,2,1.259253,2.5484,392.403,0.000000,0.000000,0.000000,0.0000,0.204834,0.009034,0.009034,0.000000,True
2303,2,1.261802,2.7673,361.363,0.000000,0.000000,0.000000,0.0000,0.204522,0.008760,0.008760,0.000000,True
2304,2,1.264570,2.5024,399.616,0.000000,0.000000,0.000000,0.0000,0.204379,0.008456,0.008456,0.000000,True
2305,2,1.267073,2.5247,396.087,0.000000,0.000000,0.000000,0.0000,0.204127,0.008260,0.008260,0.000000,True
2306,2,1.269598,2.5233,396.306,0.000000,0.000000,0.000000,0.0000,0.203694,0.008119,0.008119,0.000000,True
2307,2,1.272122,2.5040,399.361,0.000000,0.000000,0.000000,0.0000,0.203115,0.008033,0.008033,0.000000,True
2308,2,1.274626,2.5382,393.980,0.000000,0.000000,0.000000,0.0000,0.202432,0.008015,0.008015,0.000000,True
2309,2,1.277165,2.5491,392.295,0.000000,0.000000,0.000000,0.0000,0.201678,0.008061,0.008061,0.000000,True
2310,2,1.279715,2.5316,395.007,0.000000,0.000000,0.000000,0.0000,0.200985,0.008181,0.008181,0.000000,True
2311,2,1.282247,2.5589,390.793,0.000000,0.000000,0.000000,0.0000,0.200366,0.008387,0.008387,0.000000,True
2312,2,1.284806,2.5471,392.603,0.000000,0.000000,0.000000,0.0000,0.199813,0.008588,0.008588,0.000000,True
2313,2,1.287354,2.5110,398.248,0.000000,0.000000,0.000000,0.0000,0.199276,0.008574,0.008574,0.000000,True
2314,2,1.289865,2.7514,363.451,0.000000,0.000000,0.000000,0.0000,0.198821,0.008405,0.008405,0.000000,True
2315,2,1.292617,2.5401,393.685,0.000000,0.000000,0.000000,0.0000,0.198442,0.008120,0.008120,0.000000,True
2316,2,1.295158,2.4851,402.398,0.000000,0.000000,0.000000,0.0000,0.198174,0.007854,0.007854,0.000000,True
2317,2,1.297643,2.5086,398.629,0.000000,0.000000,0.000000,0.0000,0.198055,0.007624,0.007624,0.000000,True
2318,2,1.300152,2.4792,403.356,0.000000,0.000000,0.000000,0.0000,0.197872,0.007422,0.007422,0.000000,True
2319,2,1.302632,2.5252,396.008,0.000000,0.000000,0.000000,0.0000,0.197602,0.007273,0.007273,0.000000,True
2320,2,1.305158,2.6772,373.525,0.000000,0.000000,0.000000,0.0000,0.197177,0.007168,0.007168,0.000000,True
2321,2,1.307835,2.5052,399.170,0.000000,0.000000,0.000000,0.0000,0.196595,0.007100,0.007100,0.000000,True
2322,2,1.310341,2.5004,399.936,0.000000,0.000000,0.000000,0.0000,0.195881,0.007138,0.007138,0.000000,True
2323,2,1.312842,2.4655,405.597,0.000000,0.000000,0.000000,0.0000,0.195166,0.007248,0.007248,0.000000,True
2324,2,1.315307,2.4935,401.043,0.000000,0.000000,0.000000,0.0000,0.194527,0.007429,0.007429,0.000000,True
2325,2,1.317801,2.4734,404.302,0.000000,0.000000,0.000000,0.0000,0.193955,0.007651,0.007651,0.000000,True
2326,2,1.320275,2.5062,399.011,0.000000,0.000000,0.000000,0.0000,0.193431,0.007699,0.007699,0.000000,True
2327,2,1.322782,2.8513,350.717,0.000000,0.000000,0.000000,0.0000,0.193011,0.007580,0.007580,0.000000,True
2328,2,1.325634,2.5389,393.871,0.000000,0.000000,0.000000,0.0000,0.192709,0.007319,0.007319,0.000000,True
2329,2,1.328173,2.4817,402.950,0.000000,0.000000,0.000000,0.0000,0.192552,0.007083,0.007083,0.000000,True
2330,2,1.330655,2.5158,397.488,0.000000,0.000000,0.000000,0.0000,0.192506,0.006876,0.006876,0.000000,True
2331,2,1.333171,2.5180,397.141,0.000000,0.000000,0.000000,0.0000,0.192443,0.006690,0.006690,0.000000,True
2332,2,1.335690,2.5242,396.165,0.000000,0.000000,0.000000,0.0000,0.192330,0.006544,0.006544,0.000000,True
2333,2,1.338214,2.4808,403.096,0.000000,0.000000,0.000000,0.0000,0.192131,0.006448,0.006448,0.000000,True
2334,2,1.340695,2.5280,395.570,0.000000,0.000000,0.000000,0.0000,0.191736,0.006414,0.006414,0.000000,True
2335,2,1.343224,2.4733,404.318,0.000000,0.000000,0.000000,0.0000,0.191203,0.006429,0.006429,0.000000,True
2336,2,1.345697,2.4867,402.139,0.000000,0.000000,0.000000,0.0000,0.190570,0.006513,0.006513,0.000000,True
2337,2,1.348184,2.4756,403.943,0.000000,0.000000,0.000000,0.0000,0.190006,0.006657,0.006657,0.000000,True
2338,2,1.350660,2.5066,398.947,0.000000,0.000000,0.000000,0.0000,0.189480,0.006868,0.006868,0.000000,True
2339,2,1.353167,2.4815,402.982,0.000000,0.000000,0.000000,0.0000,0.188992,0.006979,0.006979,0.000000,True
2340,2,1.355649,2.5365,394.244,0.000000,0.000000,0.000000,0.0000,0.188597,0.006913,0.006913,0.000000,True
2341,2,1.358186,2.7596,362.371,0.000000,0.000000,0.000000,0.0000,0.188322,0.006739,0.006739,0.000000,True
2342,2,1.360947,2.5254,395.977,0.000000,0.000000,0.000000,0.0000,0.188171,0.006490,0.006490,0.000000,True
2343,2,1.363473,2.5145,397.693,0.000000,0.000000,0.000000,0.0000,0.188129,0.006285,0.006285,0.000000,True
2344,2,1.365988,2.5340,394.633,0.000000,0.000000,0.000000,0.0000,0.188128,0.006113,0.006113,0.000000,True
2345,2,1.368523,2.5215,396.589,0.000000,0.000000,0.000000,0.0000,0.188112,0.005972,0.005972,0.000000,True
2346,2,1.371044,2.5242,396.165,0.000000,0.000000,0.000000,0.0000,0.188038,0.005878,0.005878,0.000000,True
2347,2,1.373569,2.5013,399.792,0.000000,0.000000,0.000000,0.0000,0.187870,0.005833,0.005833,0.000000,True
2348,2,1.376070,2.5411,393.530,0.000000,0.000000,0.000000,0.0000,0.187536,0.005844,0.005844,0.000000,True
2349,2,1.378612,2.5189,396.999,0.000000,0.000000,0.000000,0.0000,0.187015,0.005904,0.005904,0.000000,True
2350,2,1.381131,2.4984,400.256,0.000000,0.000000,0.000000,0.0000,0.186505,0.006028,0.006028,0.000000,True
2351,2,1.383630,2.4975,400.400,0.000000,0.000000,0.000000,0.0000,0.186011,0.006214,0.006214,0.000000,True
2352,2,1.386128,2.5254,395.977,0.000000,0.000000,0.000000,0.0000,0.185548,0.006383,0.006383,0.000000,True
2353,2,1.388654,2.5090,398.565,0.000000,0.000000,0.000000,0.0000,0.185151,0.006375,0.006375,0.000000,True
2354,2,1.391163,2.4830,402.739,0.000000,0.000000,0.000000,0.0000,0.184864,0.006251,0.006251,0.000000,True
2355,2,1.393647,2.4905,401.526,0.000000,0.000000,0.000000,0.0000,0.184711,0.006084,0.006084,0.000000,True
2356,2,1.396137,2.5040,399.361,0.000000,0.000000,0.000000,0.0000,0.184672,0.005908,0.005908,0.000000,True
2357,2,1.398642,2.4948,400.834,0.000000,0.000000,0.000000,0.0000,0.184625,0.005746,0.005746,0.000000,True
2358,2,1.401137,2.5291,395.398,0.000000,0.000000,0.000000,0.0000,0.184656,0.005615,0.005615,0.000000,True
2359,2,1.403666,2.5492,392.280,0.000000,0.000000,0.000000,0.0000,0.184675,0.005515,0.005515,0.000000,True
2360,2,1.406216,2.5378,394.042,0.000000,0.000000,0.000000,0.0000,0.184639,0.005456,0.005456,0.000000,True
2361,2,1.408754,2.5603,390.579,0.000000,0.000000,0.000000,0.0000,0.184513,0.005446,0.005446,0.000000,True
2362,2,1.411315,2.5085,398.645,0.000000,0.000000,0.000000,0.0000,0.184286,0.005484,0.005484,0.000000,True
2363,2,1.413824,2.5214,396.605,0.000000,0.000000,0.000000,0.0000,0.183880,0.005579,0.005579,0.000000,True
2364,2,1.416345,2.4939,400.978,0.000000,0.000000,0.000000,0.0000,0.183458,0.005725,0.005725,0.000000,True
2365,2,1.418840,2.5463,392.727,0.000000,0.000000,0.000000,0.0000,0.183025,0.005910,0.005910,0.000000,True
2366,2,1.421387,2.6669,374.967,0.000000,0.000000,0.000000,0.0000,0.182627,0.005967,0.005967,0.000000,True
2367,2,1.424054,2.4989,400.176,0.000000,0.000000,0.000000,0.0000,0.182358,0.005888,0.005888,0.000000,True
2368,2,1.426553,2.4540,407.498,0.000000,0.000000,0.000000,0.0000,0.182211,0.005762,0.005762,0.000000,True
2369,2,1.429008,2.5470,392.619,0.000000,0.000000,0.000000,0.0000,0.182174,0.005627,0.005627,0.000000,True
2370,2,1.431555,2.4986,400.224,0.000000,0.000000,0.000000,0.0000,0.182167,0.005485,0.005485,0.000000,True
2371,2,1.434054,2.4663,405.466,0.000000,0.000000,0.000000,0.0000,0.182175,0.005373,0.005373,0.000000,True
2372,2,1.436520,2.4991,400.144,0.000000,0.000000,0.000000,0.0000,0.182242,0.005294,0.005294,0.000000,True
2373,2,1.439020,2.5405,393.623,0.000000,0.000000,0.000000,0.0000,0.182315,0.005242,0.005242,0.000000,True
2374,2,1.441561,2.5477,392.511,0.000000,0.000000,0.000000,0.0000,0.182379,0.005220,0.005220,0.000000,True
2375,2,1.444109,2.5008,399.872,0.000000,0.000000,0.000000,0.0000,0.182352,0.005238,0.005238,0.000000,True
2376,2,1.446611,2.4942,400.930,0.000000,0.000000,0.000000,0.0000,0.182263,0.005304,0.005304,0.000000,True
2377,2,1.449105,2.4772,403.682,0.000000,0.000000,0.000000,0.0000,0.182109,0.005412,0.005412,0.000000,True
2378,2,1.451583,2.4886,401.832,0.000000,0.000000,0.000000,0.0000,0.181812,0.005561,0.005561,0.000000,True
2379,2,1.454072,2.5174,397.235,0.000000,0.000000,0.000000,0.0000,0.181434,0.005669,0.005669,0.000000,True
2380,2,1.456590,2.4681,405.170,0.000000,0.000000,0.000000,0.0000,0.181140,0.005651,0.005651,0.000000,True
2381,2,1.459058,2.5286,395.476,0.000000,0.000000,0.000000,0.0000,0.180966,0.005567,0.005567,0.000000,True
2382,2,1.461587,2.5420,393.391,0.000000,0.000000,0.000000,0.0000,0.180923,0.005451,0.005451,0.000000,True
2383,2,1.464129,2.4991,400.144,0.000000,0.000000,0.000000,0.0000,0.180929,0.005331,0.005331,0.000000,True
2384,2,1.466629,2.5641,390.000,0.000000,0.000000,0.000000,0.0000,0.180988,0.005229,0.005229,0.000000,True
2385,2,1.469193,2.5201,396.810,0.000000,0.000000,0.000000,0.0000,0.181102,0.005139,0.005139,0.000000,True
2386,2,1.471714,2.8520,350.631,0.000000,0.000000,0.000000,0.0000,0.181243,0.005081,0.005081,0.000000,True
2387,2,1.474566,2.7121,368.718,0.000000,0.000000,0.000000,0.0000,0.181412,0.003468,0.003468,0.000000,True
2388,2,1.477279,2.5033,399.473,0.000000,0.000000,0.000000,0.0000,0.181567,0.004464,0.004464,0.000000,True
2389,2,1.479783,2.5153,397.567,0.000000,0.000000,0.000000,0.0000,0.181680,0.003427,0.003427,0.000000,True
2390,2,1.482298,2.5494,392.249,0.000000,0.000000,0.000000,0.0000,0.181702,0.004549,0.004549,0.000000,True
2391,2,1.484849,2.5279,395.585,0.000000,0.000000,0.000000,0.0000,0.181629,0.005105,0.005105,0.000000,True
2392,2,1.487377,2.5075,398.804,0.000000,0.000000,0.000000,0.0000,0.181486,0.005299,0.005299,0.000000,True
2393,2,1.489885,2.5334,394.727,0.000000,0.000000,0.000000,0.0000,0.181305,0.005354,0.005354,0.000000,True
2394,2,1.492419,2.4874,402.026,0.000000,0.000000,0.000000,0.0000,0.181217,0.005326,0.005326,0.000000,True
2395,2,1.494907,2.5375,394.089,0.000000,0.000000,0.000000,0.0000,0.181239,0.005262,0.005262,0.000000,True
2396,2,1.497444,2.5078,398.756,0.000000,0.000000,0.000000,0.0000,0.181365,0.005181,0.005181,0.000000,True
2397,2,1.499953,2.5864,386.638,0.000000,0.000000,0.000000,0.0000,0.181554,0.005104,0.005104,0.000000,True
2398,2,1.502540,2.7045,369.754,0.000000,0.000000,0.000000,0.0000,0.181814,0.003531,0.003531,0.000000,True
2399,2,1.505245,2.5550,391.389,0.000000,0.000000,0.000000,0.0000,0.182143,0.004428,0.004428,0.000000,True
2400,2,1.507800,2.4961,400.625,0.000000,0.000000,0.000000,0.0000,0.182483,0.003439,0.003439,0.000000,True
2401,2,1.510297,2.5416,393.453,0.000000,0.000000,0.000000,0.0000,0.182798,0.004335,0.004335,0.000000,True
2402,2,1.512839,2.4968,400.513,0.000000,0.000000,0.000000,0.0000,0.183065,0.003426,0.003426,0.000000,True
2403,2,1.515336,2.5419,393.407,0.000000,0.000000,0.000000,0.0000,0.183254,0.004367,0.004367,0.000000,True
2404,2,1.517878,2.5312,395.070,0.000000,0.000000,0.000000,0.0000,0.183363,0.003463,0.003463,0.000000,True
2405,2,1.520410,2.5086,398.629,0.000000,0.000000,0.000000,0.0000,0.183358,0.004514,0.004514,0.000000,True
2406,2,1.522919,2.4961,400.625,0.000000,0.000000,0.000000,0.0000,0.183375,0.003519,0.003519,0.000000,True
2407,2,1.525415,2.5144,397.709,0.000000,0.000000,0.000000,0.0000,0.183456,0.004539,0.004539,0.000000,True
2408,2,1.527930,2.5001,399.984,0.000000,0.000000,0.000000,0.0000,0.183620,0.003519,0.003519,0.000000,True
2409,2,1.530430,2.5248,396.071,0.000000,0.000000,0.000000,0.0000,0.183882,0.004458,0.004458,0.000000,True
2410,2,1.532956,2.5119,398.105,0.000000,0.000000,0.000000,0.0000,0.184243,0.003490,0.003490,0.000000,True
2411,2,1.535468,2.4988,400.192,0.000000,0.000000,0.000000,0.0000,0.184672,0.004356,0.004356,0.000000,True
2412,2,1.537967,2.8267,353.769,0.000000,0.000000,0.000000,0.0000,0.185139,0.003460,0.003460,0.000000,True
2413,2,1.540794,2.5001,399.984,0.000000,0.000000,0.000000,0.0000,0.185664,0.003099,0.003099,0.000000,True
2414,2,1.543295,2.4568,407.034,0.000000,0.000000,0.000000,0.0000,0.186142,0.003075,0.003075,0.000000,True
2415,2,1.545752,2.5251,396.024,0.000000,0.000000,0.000000,0.0000,0.186571,0.003078,0.003078,0.000000,True
2416,2,1.548278,2.5085,398.645,0.000000,0.000000,0.000000,0.0000,0.186930,0.003082,0.003082,0.000000,True
2417,2,1.550786,2.4963,400.593,0.000000,0.000000,0.000000,0.0000,0.187181,0.003090,0.003090,0.000000,True
2418,2,1.553283,2.4965,400.561,0.000000,0.000000,0.000000,0.0000,0.187322,0.003100,0.003100,0.000000,True
2419,2,1.555780,2.4982,400.288,0.000000,0.000000,0.000000,0.0000,0.187447,0.003105,0.003105,0.000000,True
2420,2,1.558279,2.4608,406.372,0.000000,0.000000,0.000000,0.0000,0.187637,0.003105,0.003105,0.000000,True
2421,2,1.560740,2.4865,402.172,0.000000,0.000000,0.000000,0.0000,0.187899,0.003105,0.003105,0.000000,True
2422,2,1.563227,2.5419,393.407,0.000000,0.000000,0.000000,0.0000,0.188240,0.003103,0.003103,0.000000,True
2423,2,1.565769,2.5079,398.740,0.000000,0.000000,0.000000,0.0000,0.188645,0.003101,0.003101,0.000000,True
2424,2,1.568277,2.5274,395.664,0.000000,0.000000,0.000000,0.0000,0.189124,0.003099,0.003099,0.000000,True
2425,2,1.570805,2.5024,399.616,0.000000,0.000000,0.000000,0.0000,0.189647,0.003096,0.003096,0.000000,True
2426,2,1.573308,2.5562,391.206,0.000000,0.000000,0.000000,0.0000,0.190198,0.003093,0.003093,0.000000,True
2427,2,1.575865,2.4910,401.445,0.000000,0.000000,0.000000,0.0000,0.190732,0.003090,0.003090,0.000000,True
2428,2,1.578356,2.5506,392.065,0.000000,0.000000,0.000000,0.0000,0.191224,0.003088,0.003088,0.000000,True
2429,2,1.580907,2.5610,390.473,0.000000,0.000000,0.000000,0.0000,0.191664,0.003086,0.003086,0.000000,True
2430,2,1.583468,2.5026,399.584,0.000000,0.000000,0.000000,0.0000,0.192021,0.003085,0.003085,0.000000,True
2431,2,1.585971,2.5744,388.440,0.000000,0.000000,0.000000,0.0000,0.192270,0.003086,0.003086,0.000000,True
2432,2,1.588546,2.5406,393.608,0.000000,0.000000,0.000000,0.0000,0.192442,0.003088,0.003088,0.000000,True
2433,2,1.591087,2.5647,389.909,0.000000,0.000000,0.000000,0.0000,0.192664,0.003088,0.003088,0.000000,True
2434,2,1.593652,2.5393,393.809,0.000000,0.000000,0.000000,0.0000,0.192947,0.003087,0.003087,0.000000,True
2435,2,1.596192,2.5324,394.882,0.000000,0.000000,0.000000,0.0000,0.193295,0.003085,0.003085,0.000000,True
2436,2,1.598726,2.6656,375.150,0.000000,0.000000,0.000000,0.0000,0.193696,0.003082,0.003082,0.000000,True
2437,2,1.601392,2.4977,400.368,0.000000,0.000000,0.000000,0.0000,0.194155,0.003078,0.003078,0.000000,True
2438,2,1.603890,2.4947,400.850,0.000000,0.000000,0.000000,0.0000,0.194625,0.003074,0.003074,0.000000,True
2439,2,1.606385,3.0029,333.011,0.000000,0.000000,0.000000,0.0000,0.195108,0.003069,0.003069,0.000000,True
2440,2,1.609388,2.5988,384.793,0.000000,0.000000,0.000000,0.0000,0.195641,0.003064,0.003064,0.000000,True
2441,2,1.611987,2.5387,393.902,0.000000,0.000000,0.000000,0.0000,0.196107,0.003058,0.003058,0.000000,True
2442,2,1.614527,2.4898,401.639,0.000000,0.000000,0.000000,0.0000,0.196533,0.003052,0.003052,0.000000,True
2443,2,1.617017,2.5475,392.542,0.000000,0.000000,0.000000,0.0000,0.196881,0.003048,0.003048,0.000000,True
